Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
18	0.590490	750	-2.293014	-51.101685
19	0.572433	750	-2.302847	-53.404532
20	0.554712	750	-2.253565	-55.658097
21	0.537324	750	-2.203400	-57.861497
22	0.520268	750	-2.137158	-59.998655
23	0.503540	750	-2.112565	-62.111220
24	0.487139	750	-2.096407	-64.207626
25	0.471063	750	-2.032885	-66.240512
26	0.455310	750	-2.107727	-68.348239
27	0.439877	750	-2.004389	-70.352628
28	0.424762	750	-1.932800	-72.285428
29	0.409963	750	-1.946836	-74.232264
30	0.395478	750	-1.958314	-76.190578
31	0.381305	750	-1.964817	-78.155395
32	0.367440	750	-1.875399	-80.030794
33	0.353883	750	-1.814892	-81.845686
34	0.340630	750	-1.903943	-83.749629
35	0.327680	750	-1.674766	-85.424395
36	0.315030	750	-1.683140	-87.107535
37	0.302677	750	-1.721339	-88.828875
38	0.290619	750	-1.601163	-90.430038
39	0.278855	750	-1.564443	-91.994481
40	0.267381	750	-1.653166	-93.647647
41	0.256195	750	-1.583493	-95.231140
42	0.245294	750	-1.604872	-96.836013
43	0.234677	750	-1.560924	-98.396937
44	0.224340	750	-1.580079	-99.977016
45	0.214281	750	-1.529235	-101.506251
46	0.204498	750	-1.416919	-102.923170
47	0.194988	750	-1.289770	-104.212940
48	0.185749	750	-1.366181	-105.579121
49	0.176777	750	-1.366296	-106.945418
50	0.168070	750	-1.322375	-108.267793
51	0.159626	750	-1.277443	-109.545236
52	0.151441	750	-1.259313	-110.804549
53	0.143514	750	-1.217138	-112.021687
54	0.135841	750	-1.184505	-113.206192
55	0.128420	750	-1.152006	-114.358198
56	0.121247	750	-1.106488	-115.464686
57	0.114320	750	-1.102588	-116.567274
58	0.107637	750	-1.090035	-117.657309
59	0.101193	750	-1.016801	-118.674110
60	0.094986	750	-0.975218	-119.649328
61	0.089014	750	-0.940781	-120.590109
62	0.083273	750	-0.932746	-121.522855
63	0.077760	750	-0.888133	-122.410988
64	0.072472	750	-0.881069	-123.292057
65	0.067406	750	-0.827761	-124.119818
66	0.062558	750	-0.795097	-124.914915
67	0.057926	750	-0.771872	-125.686787
68	0.053506	750	-0.728887	-126.415675
69	0.049295	750	-0.712294	-127.127969
70	0.045289	750	-0.683521	-127.811490
71	0.041485	750	-0.664798	-128.476288
72	0.037880	750	-0.632610	-129.108898
73	0.034469	750	-0.605509	-129.714407
74	0.031250	750	-0.567834	-130.282240
75	0.028218	750	-0.560130	-130.842371
76	0.025370	750	-0.573529	-131.415899
77	0.022702	750	-0.473644	-131.889543
78	0.020209	750	-0.468877	-132.358420
79	0.017889	750	-0.441402	-132.799822
80	0.015736	750	-0.417049	-133.216871
81	0.013746	750	-0.390491	-133.607362
82	0.011916	750	-0.369405	-133.976766
83	0.010240	750	-0.347004	-134.323770
84	0.008714	750	-0.330217	-134.653987
85	0.007334	750	-0.309345	-134.963333
86	0.006093	750	-0.265129	-135.228461
87	0.004988	750	-0.253548	-135.482009
88	0.004013	750	-0.222407	-135.704416
89	0.003162	750	-0.180214	-135.884630
90	0.002430	750	-0.163064	-136.047694
91	0.001810	750	-0.136927	-136.184620
92	0.001296	750	-0.114983	-136.299604
93	0.000882	750	-0.096497	-136.396101
94	0.000559	750	-0.073486	-136.469586
95	0.000320	750	-0.059712	-136.529299
96	0.000156	750	-0.038632	-136.567930
97	0.000057	750	-0.023119	-136.591050
98	0.000010	750	-0.011689	-136.602739
99	0.000000	750	-0.002239	-136.604978
Log marginal likelihood:	-136.604978
0	0.975187	750	-2.919772	-2.919772
1	0.950747	750	-2.853931	-5.773704
2	0.926679	750	-2.803239	-8.576942
3	0.902980	750	-2.754516	-11.331459
4	0.879648	750	-2.724241	-14.055699
5	0.856682	750	-2.680399	-16.736098
6	0.834079	750	-2.649620	-19.385718
7	0.811838	750	-2.591634	-21.977352
8	0.789957	750	-2.574312	-24.551664
9	0.768433	750	-2.522399	-27.074064
10	0.747266	750	-2.466841	-29.540905
11	0.726452	750	-2.435597	-31.976502
12	0.705989	750	-2.433384	-34.409886
13	0.685877	750	-2.354752	-36.764638
14	0.666112	750	-2.338412	-39.103049
15	0.646693	750	-2.291626	-41.394675
16	0.627618	750	-2.241621	-43.636296
17	0.608884	750	-2.199000	-45.835296
18	0.590490	750	-2.196283	-48.031579
19	0.572433	750	-2.158480	-50.190060
20	0.554712	750	-2.098502	-52.288561
21	0.537324	750	-2.084622	-54.373184
22	0.520268	750	-2.054901	-56.428085
23	0.503540	750	-2.018956	-58.447041
24	0.487139	750	-1.987412	-60.434453
25	0.471063	750	-1.943695	-62.378148
26	0.455310	750	-1.909216	-64.287364
27	0.439877	750	-1.868283	-66.155646
28	0.424762	750	-1.817144	-67.972791
29	0.409963	750	-1.786168	-69.758958
30	0.395478	750	-1.744433	-71.503392
31	0.381305	750	-1.732623	-73.236015
32	0.367440	750	-1.818718	-75.054733
33	0.353883	750	-1.710669	-76.765402
34	0.340630	750	-1.857531	-78.622933
35	0.327680	750	-1.854818	-80.477751
36	0.315030	750	-1.695195	-82.172945
37	0.302677	750	-1.577860	-83.750806
38	0.290619	750	-1.567530	-85.318335
39	0.278855	750	-1.575603	-86.893939
40	0.267381	750	-1.706213	-88.600152
41	0.256195	750	-1.532061	-90.132213
42	0.245294	750	-1.606895	-91.739108
43	0.234677	750	-1.358075	-93.097183
44	0.224340	750	-1.346332	-94.443515
45	0.214281	750	-1.352011	-95.795526
46	0.204498	750	-1.455289	-97.250815
47	0.194988	750	-1.424144	-98.674959
48	0.185749	750	-1.374869	-100.049828
49	0.176777	750	-1.324659	-101.374486
50	0.168070	750	-1.303999	-102.678485
51	0.159626	750	-1.291949	-103.970434
52	0.151441	750	-1.245518	-105.215952
53	0.143514	750	-1.230287	-106.446239
54	0.135841	750	-1.190253	-107.636492
55	0.128420	750	-1.118922	-108.755414
56	0.121247	750	-1.127893	-109.883307
57	0.114320	750	-1.086564	-110.969870
58	0.107637	750	-1.049189	-112.019059
59	0.101193	750	-0.990589	-113.009648
60	0.094986	750	-0.979032	-113.988680
61	0.089014	750	-0.928730	-114.917410
62	0.083273	750	-0.923300	-115.840710
63	0.077760	750	-0.878942	-116.719653
64	0.072472	750	-0.873484	-117.593137
65	0.067406	750	-0.844648	-118.437785
66	0.062558	750	-0.794937	-119.232722
67	0.057926	750	-0.773723	-120.006445
68	0.053506	750	-0.717665	-120.724110
69	0.049295	750	-0.722129	-121.446239
70	0.045289	750	-0.702595	-122.148834
71	0.041485	750	-0.634631	-122.783465
72	0.037880	750	-0.648069	-123.431534
73	0.034469	750	-0.588202	-124.019737
74	0.031250	750	-0.569576	-124.589313
75	0.028218	750	-0.539291	-125.128604
76	0.025370	750	-0.521720	-125.650324
77	0.022702	750	-0.517355	-126.167679
78	0.020209	750	-0.495238	-126.662917
79	0.017889	750	-0.442725	-127.105642
80	0.015736	750	-0.414065	-127.519707
81	0.013746	750	-0.381281	-127.900989
82	0.011916	750	-0.354541	-128.255530
83	0.010240	750	-0.339060	-128.594590
84	0.008714	750	-0.326711	-128.921301
85	0.007334	750	-0.265754	-129.187055
86	0.006093	750	-0.254837	-129.441892
87	0.004988	750	-0.228161	-129.670053
88	0.004013	750	-0.225151	-129.895204
89	0.003162	750	-0.182879	-130.078082
90	0.002430	750	-0.159777	-130.237859
91	0.001810	750	-0.158138	-130.395997
92	0.001296	750	-0.121422	-130.517419
93	0.000882	750	-0.090450	-130.607869
94	0.000559	750	-0.085388	-130.693257
95	0.000320	750	-0.063569	-130.756826
96	0.000156	750	-0.040239	-130.797065
97	0.000057	750	-0.024226	-130.821291
98	0.000010	750	-0.011113	-130.832404
99	0.000000	750	-0.002622	-130.835026
Log marginal likelihood:	-130.835026
0	0.975187	750	-3.440106	-3.440106
1	0.950747	750	-3.371496	-6.811602
2	0.926679	750	-3.374586	-10.186188
3	0.902980	750	-3.273054	-13.459242
4	0.879648	750	-3.256990	-16.716233
5	0.856682	750	-3.280006	-19.996238
6	0.834079	750	-3.168688	-23.164927
7	0.811838	750	-3.163133	-26.328060
8	0.789957	750	-3.041192	-29.369252
9	0.768433	750	-2.960402	-32.329654
10	0.747266	750	-2.990383	-35.320037
11	0.726452	750	-2.926277	-38.246313
12	0.705989	750	-3.019208	-41.265521
13	0.685877	750	-3.022931	-44.288452
14	0.666112	750	-3.020318	-47.308771
15	0.646693	750	-2.959231	-50.268002
16	0.627618	750	-2.886149	-53.154151
17	0.608884	750	-2.790483	-55.944634
18	0.590490	750	-2.781652	-58.726285
19	0.572433	750	-2.582160	-61.308445
20	0.554712	750	-2.675515	-63.983960
21	0.537324	750	-2.675872	-66.659833
22	0.520268	750	-2.591593	-69.251426
23	0.503540	750	-2.533726	-71.785152
24	0.487139	750	-2.429554	-74.214706
25	0.471063	750	-2.422182	-76.636888
26	0.455310	750	-2.382665	-79.019553
27	0.439877	750	-2.313993	-81.333546
28	0.424762	750	-2.324384	-83.657930
29	0.409963	750	-2.277484	-85.935413
30	0.395478	750	-2.250048	-88.185462
31	0.381305	750	-2.192977	-90.378438
32	0.367440	750	-2.078582	-92.457021
33	0.353883	750	-2.082714	-94.539735
34	0.340630	750	-2.019539	-96.559274
35	0.327680	750	-2.003198	-98.562472
36	0.315030	750	-1.947013	-100.509484
37	0.302677	750	-1.935972	-102.445456
38	0.290619	750	-1.830793	-104.276249
39	0.278855	750	-1.799444	-106.075694
40	0.267381	750	-1.786015	-107.861709
41	0.256195	750	-1.739006	-109.600714
42	0.245294	750	-1.703144	-111.303858
43	0.234677	750	-1.667310	-112.971168
44	0.224340	750	-1.611100	-114.582268
45	0.214281	750	-1.589993	-116.172261
46	0.204498	750	-1.532808	-117.705069
47	0.194988	750	-1.501449	-119.206518
48	0.185749	750	-1.459133	-120.665651
49	0.176777	750	-1.416651	-122.082302
50	0.168070	750	-1.381057	-123.463359
51	0.159626	750	-1.332908	-124.796267
52	0.151441	750	-1.312901	-126.109167
53	0.143514	750	-1.302226	-127.411393
54	0.135841	750	-1.236903	-128.648296
55	0.128420	750	-1.207801	-129.856097
56	0.121247	750	-1.153752	-131.009848
57	0.114320	750	-1.151434	-132.161282
58	0.107637	750	-1.094777	-133.256059
59	0.101193	750	-1.055590	-134.311649
60	0.094986	750	-1.025375	-135.337024
61	0.089014	750	-0.987781	-136.324805
62	0.083273	750	-0.951096	-137.275901
63	0.077760	750	-0.924474	-138.200375
64	0.072472	750	-0.909211	-139.109586
65	0.067406	750	-0.881910	-139.991495
66	0.062558	750	-0.826143	-140.817638
67	0.057926	750	-0.778449	-141.596088
68	0.053506	750	-0.773259	-142.369347
69	0.049295	750	-0.735152	-143.104499
70	0.045289	750	-0.685770	-143.790269
71	0.041485	750	-0.672488	-144.462757
72	0.037880	750	-0.662791	-145.125548
73	0.034469	750	-0.607393	-145.732941
74	0.031250	750	-0.595667	-146.328607
75	0.028218	750	-0.531377	-146.859985
76	0.025370	750	-0.519571	-147.379556
77	0.022702	750	-0.496472	-147.876027
78	0.020209	750	-0.472857	-148.348884
79	0.017889	750	-0.479417	-148.828301
80	0.015736	750	-0.437152	-149.265453
81	0.013746	750	-0.403487	-149.668940
82	0.011916	750	-0.372771	-150.041711
83	0.010240	750	-0.356019	-150.397730
84	0.008714	750	-0.326260	-150.723990
85	0.007334	750	-0.303558	-151.027548
86	0.006093	750	-0.276551	-151.304099
87	0.004988	750	-0.251304	-151.555404
88	0.004013	750	-0.224314	-151.779717
89	0.003162	750	-0.192772	-151.972489
90	0.002430	750	-0.165258	-152.137747
91	0.001810	750	-0.132992	-152.270739
92	0.001296	750	-0.125656	-152.396395
93	0.000882	750	-0.103731	-152.500126
94	0.000559	750	-0.072689	-152.572815
95	0.000320	750	-0.059655	-152.632471
96	0.000156	750	-0.039381	-152.671852
97	0.000057	750	-0.025846	-152.697697
98	0.000010	750	-0.011257	-152.708954
99	0.000000	750	-0.002698	-152.711652
Log marginal likelihood:	-152.711652
0	0.975187	750	-3.043230	-3.043230
1	0.950747	750	-2.980709	-6.023939
2	0.926679	750	-2.934261	-8.958200
3	0.902980	750	-2.885733	-11.843933
4	0.879648	750	-2.890694	-14.734627
5	0.856682	750	-2.877807	-17.612434
6	0.834079	750	-2.855237	-20.467671
7	0.811838	750	-2.754196	-23.221867
8	0.789957	750	-2.692598	-25.914465
9	0.768433	750	-2.668373	-28.582837
10	0.747266	750	-2.650749	-31.233586
11	0.726452	750	-2.589239	-33.822826
12	0.705989	750	-2.574791	-36.397616
13	0.685877	750	-2.562933	-38.960549
14	0.666112	750	-2.461047	-41.421596
15	0.646693	750	-2.411933	-43.833528
16	0.627618	750	-2.372878	-46.206406
17	0.608884	750	-2.476442	-48.682848
18	0.590490	750	-2.333908	-51.016756
19	0.572433	750	-2.328398	-53.345154
20	0.554712	750	-2.307264	-55.652418
21	0.537324	750	-2.238892	-57.891310
22	0.520268	750	-2.150600	-60.041910
23	0.503540	750	-2.167877	-62.209787
24	0.487139	750	-2.134697	-64.344484
25	0.471063	750	-2.099927	-66.444411
26	0.455310	750	-2.142297	-68.586708
27	0.439877	750	-2.000159	-70.586866
28	0.424762	750	-1.986200	-72.573067
29	0.409963	750	-1.944900	-74.517966
30	0.395478	750	-1.959851	-76.477817
31	0.381305	750	-1.989909	-78.467727
32	0.367440	750	-1.960138	-80.427865
33	0.353883	750	-1.903706	-82.331571
34	0.340630	750	-1.804417	-84.135988
35	0.327680	750	-1.755968	-85.891955
36	0.315030	750	-1.838687	-87.730643
37	0.302677	750	-1.779865	-89.510508
38	0.290619	750	-1.731769	-91.242277
39	0.278855	750	-1.710632	-92.952909
40	0.267381	750	-1.673268	-94.626177
41	0.256195	750	-1.634826	-96.261003
42	0.245294	750	-1.544576	-97.805579
43	0.234677	750	-1.586371	-99.391950
44	0.224340	750	-1.545401	-100.937351
45	0.214281	750	-1.487017	-102.424369
46	0.204498	750	-1.472005	-103.896374
47	0.194988	750	-1.391461	-105.287835
48	0.185749	750	-1.393700	-106.681535
49	0.176777	750	-1.341726	-108.023261
50	0.168070	750	-1.313714	-109.336975
51	0.159626	750	-1.258107	-110.595081
52	0.151441	750	-1.240392	-111.835473
53	0.143514	750	-1.197503	-113.032976
54	0.135841	750	-1.201028	-114.234004
55	0.128420	750	-1.156951	-115.390955
56	0.121247	750	-1.116720	-116.507675
57	0.114320	750	-1.094214	-117.601889
58	0.107637	750	-1.055861	-118.657750
59	0.101193	750	-0.994449	-119.652199
60	0.094986	750	-0.970648	-120.622847
61	0.089014	750	-0.937979	-121.560826
62	0.083273	750	-0.915182	-122.476008
63	0.077760	750	-0.905184	-123.381192
64	0.072472	750	-0.871878	-124.253070
65	0.067406	750	-0.828800	-125.081870
66	0.062558	750	-0.777644	-125.859514
67	0.057926	750	-0.771352	-126.630866
68	0.053506	750	-0.740914	-127.371780
69	0.049295	750	-0.683745	-128.055525
70	0.045289	750	-0.658172	-128.713697
71	0.041485	750	-0.645027	-129.358725
72	0.037880	750	-0.632909	-129.991633
73	0.034469	750	-0.605447	-130.597080
74	0.031250	750	-0.572105	-131.169186
75	0.028218	750	-0.546514	-131.715700
76	0.025370	750	-0.511005	-132.226705
77	0.022702	750	-0.487607	-132.714312
78	0.020209	750	-0.494603	-133.208915
79	0.017889	750	-0.445749	-133.654664
80	0.015736	750	-0.394075	-134.048739
81	0.013746	750	-0.407043	-134.455782
82	0.011916	750	-0.362780	-134.818562
83	0.010240	750	-0.317017	-135.135579
84	0.008714	750	-0.338389	-135.473967
85	0.007334	750	-0.291226	-135.765194
86	0.006093	750	-0.284719	-136.049913
87	0.004988	750	-0.240461	-136.290374
88	0.004013	750	-0.228744	-136.519118
89	0.003162	750	-0.182191	-136.701309
90	0.002430	750	-0.173237	-136.874547
91	0.001810	750	-0.137829	-137.012376
92	0.001296	750	-0.123427	-137.135803
93	0.000882	750	-0.098572	-137.234374
94	0.000559	750	-0.073371	-137.307745
95	0.000320	750	-0.059016	-137.366761
96	0.000156	750	-0.036877	-137.403638
97	0.000057	750	-0.024052	-137.427690
98	0.000010	750	-0.010688	-137.438379
99	0.000000	750	-0.002568	-137.440947
Log marginal likelihood:	-137.440947
0	0.975187	750	-3.123049	-3.123049
1	0.950747	750	-3.120399	-6.243448
2	0.926679	750	-3.029122	-9.272569
3	0.902980	750	-3.074595	-12.347164
4	0.879648	750	-2.965175	-15.312339
5	0.856682	750	-2.953820	-18.266159
6	0.834079	750	-2.913287	-21.179446
7	0.811838	750	-2.881284	-24.060730
8	0.789957	750	-2.820256	-26.880986
9	0.768433	750	-2.823605	-29.704592
10	0.747266	750	-2.723339	-32.427931
11	0.726452	750	-2.693554	-35.121485
12	0.705989	750	-2.659162	-37.780647
13	0.685877	750	-2.614850	-40.395497
14	0.666112	750	-2.554907	-42.950404
15	0.646693	750	-2.506655	-45.457059
16	0.627618	750	-2.436714	-47.893773
17	0.608884	750	-2.452409	-50.346182
18	0.590490	750	-2.420449	-52.766631
19	0.572433	750	-2.343830	-55.110461
20	0.554712	750	-2.561665	-57.672126
21	0.537324	750	-2.272630	-59.944756
22	0.520268	750	-2.221754	-62.166510
23	0.503540	750	-2.375505	-64.542015
24	0.487139	750	-2.172899	-66.714915
25	0.471063	750	-2.160198	-68.875113
26	0.455310	750	-2.104951	-70.980063
27	0.439877	750	-2.067663	-73.047727
28	0.424762	750	-2.283354	-75.331081
29	0.409963	750	-2.073618	-77.404699
30	0.395478	750	-2.150161	-79.554860
31	0.381305	750	-1.893011	-81.447871
32	0.367440	750	-1.851740	-83.299611
33	0.353883	750	-1.998871	-85.298481
34	0.340630	750	-2.023059	-87.321540
35	0.327680	750	-1.971245	-89.292786
36	0.315030	750	-1.929831	-91.222617
37	0.302677	750	-1.856773	-93.079390
38	0.290619	750	-1.848040	-94.927430
39	0.278855	750	-1.802600	-96.730030
40	0.267381	750	-1.748783	-98.478813
41	0.256195	750	-1.639933	-100.118747
42	0.245294	750	-1.688472	-101.807218
43	0.234677	750	-1.654402	-103.461620
44	0.224340	750	-1.555394	-105.017013
45	0.214281	750	-1.563900	-106.580913
46	0.204498	750	-1.546306	-108.127219
47	0.194988	750	-1.483424	-109.610642
48	0.185749	750	-1.431346	-111.041988
49	0.176777	750	-1.416435	-112.458424
50	0.168070	750	-1.365569	-113.823993
51	0.159626	750	-1.335631	-115.159623
52	0.151441	750	-1.308230	-116.467854
53	0.143514	750	-1.255509	-117.723363
54	0.135841	750	-1.222819	-118.946182
55	0.128420	750	-1.188187	-120.134369
56	0.121247	750	-1.166019	-121.300388
57	0.114320	750	-1.098690	-122.399078
58	0.107637	750	-1.065463	-123.464541
59	0.101193	750	-1.051256	-124.515797
60	0.094986	750	-1.005529	-125.521326
61	0.089014	750	-0.981672	-126.502998
62	0.083273	750	-0.957734	-127.460732
63	0.077760	750	-0.914689	-128.375422
64	0.072472	750	-0.879674	-129.255096
65	0.067406	750	-0.835814	-130.090910
66	0.062558	750	-0.790109	-130.881019
67	0.057926	750	-0.803323	-131.684343
68	0.053506	750	-0.757905	-132.442248
69	0.049295	750	-0.710771	-133.153018
70	0.045289	750	-0.690897	-133.843915
71	0.041485	750	-0.671677	-134.515592
72	0.037880	750	-0.658573	-135.174166
73	0.034469	750	-0.609252	-135.783418
74	0.031250	750	-0.562809	-136.346227
75	0.028218	750	-0.541036	-136.887263
76	0.025370	750	-0.542358	-137.429620
77	0.022702	750	-0.532206	-137.961826
78	0.020209	750	-0.446496	-138.408322
79	0.017889	750	-0.449413	-138.857735
80	0.015736	750	-0.418072	-139.275807
81	0.013746	750	-0.386656	-139.662463
82	0.011916	750	-0.360151	-140.022613
83	0.010240	750	-0.345884	-140.368497
84	0.008714	750	-0.338038	-140.706535
85	0.007334	750	-0.309006	-141.015541
86	0.006093	750	-0.267354	-141.282895
87	0.004988	750	-0.244932	-141.527827
88	0.004013	750	-0.230541	-141.758368
89	0.003162	750	-0.185952	-141.944320
90	0.002430	750	-0.188967	-142.133287
91	0.001810	750	-0.161698	-142.294985
92	0.001296	750	-0.126071	-142.421056
93	0.000882	750	-0.092126	-142.513183
94	0.000559	750	-0.077414	-142.590597
95	0.000320	750	-0.053313	-142.643909
96	0.000156	750	-0.039910	-142.683819
97	0.000057	750	-0.027328	-142.711147
98	0.000010	750	-0.010912	-142.722059
99	0.000000	750	-0.002376	-142.724435
Log marginal likelihood:	-142.724435
0	0.975187	750	-3.431251	-3.431251
1	0.950747	750	-3.359434	-6.790684
2	0.926679	750	-3.352588	-10.143272
3	0.902980	750	-3.338317	-13.481589
4	0.879648	750	-3.178877	-16.660467
5	0.856682	750	-3.249774	-19.910241
6	0.834079	750	-3.201149	-23.111390
7	0.811838	750	-3.103352	-26.214742
8	0.789957	750	-3.106710	-29.321452
9	0.768433	750	-2.951079	-32.272531
10	0.747266	750	-3.081059	-35.353590
11	0.726452	750	-2.937485	-38.291075
12	0.705989	750	-2.882046	-41.173121
13	0.685877	750	-2.860138	-44.033260
14	0.666112	750	-2.818764	-46.852024
15	0.646693	750	-2.703509	-49.555533
16	0.627618	750	-2.720917	-52.276450
17	0.608884	750	-2.661285	-54.937735
18	0.590490	750	-2.717869	-57.655603
19	0.572433	750	-2.666285	-60.321889
20	0.554712	750	-2.613557	-62.935446
21	0.537324	750	-2.607508	-65.542954
22	0.520268	750	-2.508045	-68.050999
23	0.503540	750	-2.521184	-70.572182
24	0.487139	750	-2.497281	-73.069463
25	0.471063	750	-2.470270	-75.539733
26	0.455310	750	-2.416136	-77.955869
27	0.439877	750	-2.313466	-80.269335
28	0.424762	750	-2.286161	-82.555496
29	0.409963	750	-2.198425	-84.753921
30	0.395478	750	-2.215054	-86.968974
31	0.381305	750	-2.122488	-89.091462
32	0.367440	750	-2.118346	-91.209808
33	0.353883	750	-2.077981	-93.287788
34	0.340630	750	-2.022930	-95.310718
35	0.327680	750	-1.990642	-97.301361
36	0.315030	750	-1.962340	-99.263700
37	0.302677	750	-1.908720	-101.172421
38	0.290619	750	-1.849669	-103.022090
39	0.278855	750	-1.833443	-104.855533
40	0.267381	750	-1.774567	-106.630100
41	0.256195	750	-1.736685	-108.366785
42	0.245294	750	-1.681889	-110.048674
43	0.234677	750	-1.644247	-111.692921
44	0.224340	750	-1.581641	-113.274562
45	0.214281	750	-1.553834	-114.828396
46	0.204498	750	-1.511162	-116.339558
47	0.194988	750	-1.489839	-117.829397
48	0.185749	750	-1.455873	-119.285270
49	0.176777	750	-1.415353	-120.700622
50	0.168070	750	-1.375806	-122.076428
51	0.159626	750	-1.328924	-123.405352
52	0.151441	750	-1.306063	-124.711415
53	0.143514	750	-1.260909	-125.972324
54	0.135841	750	-1.218125	-127.190449
55	0.128420	750	-1.196675	-128.387124
56	0.121247	750	-1.142886	-129.530011
57	0.114320	750	-1.109337	-130.639348
58	0.107637	750	-1.080592	-131.719940
59	0.101193	750	-1.045927	-132.765867
60	0.094986	750	-1.015474	-133.781341
61	0.089014	750	-0.979886	-134.761227
62	0.083273	750	-0.954988	-135.716215
63	0.077760	750	-0.918433	-136.634648
64	0.072472	750	-0.918097	-137.552745
65	0.067406	750	-0.849751	-138.402495
66	0.062558	750	-0.839039	-139.241535
67	0.057926	750	-0.805129	-140.046664
68	0.053506	750	-0.750802	-140.797465
69	0.049295	750	-0.736389	-141.533855
70	0.045289	750	-0.702214	-142.236068
71	0.041485	750	-0.679077	-142.915145
72	0.037880	750	-0.618755	-143.533900
73	0.034469	750	-0.631767	-144.165667
74	0.031250	750	-0.598938	-144.764606
75	0.028218	750	-0.587414	-145.352019
76	0.025370	750	-0.514402	-145.866421
77	0.022702	750	-0.510015	-146.376436
78	0.020209	750	-0.458420	-146.834856
79	0.017889	750	-0.459943	-147.294799
80	0.015736	750	-0.438661	-147.733460
81	0.013746	750	-0.412898	-148.146359
82	0.011916	750	-0.370732	-148.517091
83	0.010240	750	-0.337871	-148.854962
84	0.008714	750	-0.316604	-149.171566
85	0.007334	750	-0.299958	-149.471525
86	0.006093	750	-0.268926	-149.740451
87	0.004988	750	-0.246892	-149.987342
88	0.004013	750	-0.216336	-150.203678
89	0.003162	750	-0.186613	-150.390292
90	0.002430	750	-0.172149	-150.562440
91	0.001810	750	-0.168309	-150.730750
92	0.001296	750	-0.119627	-150.850377
93	0.000882	750	-0.101473	-150.951850
94	0.000559	750	-0.076243	-151.028093
95	0.000320	750	-0.058508	-151.086600
96	0.000156	750	-0.042320	-151.128920
97	0.000057	750	-0.025359	-151.154280
98	0.000010	750	-0.012069	-151.166349
99	0.000000	750	-0.002920	-151.169269
Log marginal likelihood:	-151.169269
0	0.975187	750	-3.347922	-3.347922
1	0.950747	750	-3.279098	-6.627020
2	0.926679	750	-3.275316	-9.902336
3	0.902980	750	-3.209065	-13.111401
4	0.879648	750	-3.189937	-16.301338
5	0.856682	750	-3.086014	-19.387352
6	0.834079	750	-3.082446	-22.469798
7	0.811838	750	-3.019768	-25.489566
8	0.789957	750	-2.939206	-28.428772
9	0.768433	750	-2.948640	-31.377412
10	0.747266	750	-2.889256	-34.266668
11	0.726452	750	-2.828400	-37.095068
12	0.705989	750	-2.771508	-39.866576
13	0.685877	750	-2.734442	-42.601018
14	0.666112	750	-2.706806	-45.307824
15	0.646693	750	-2.660000	-47.967824
16	0.627618	750	-2.631784	-50.599609
17	0.608884	750	-2.589131	-53.188740
18	0.590490	750	-2.515478	-55.704217
19	0.572433	750	-2.537182	-58.241399
20	0.554712	750	-2.501140	-60.742539
21	0.537324	750	-2.474917	-63.217456
22	0.520268	750	-2.332039	-65.549495
23	0.503540	750	-2.466421	-68.015916
24	0.487139	750	-2.251325	-70.267241
25	0.471063	750	-2.257728	-72.524969
26	0.455310	750	-2.273143	-74.798112
27	0.439877	750	-2.254838	-77.052950
28	0.424762	750	-2.265023	-79.317973
29	0.409963	750	-2.082852	-81.400824
30	0.395478	750	-2.046578	-83.447402
31	0.381305	750	-2.057589	-85.504991
32	0.367440	750	-2.069362	-87.574353
33	0.353883	750	-2.038909	-89.613262
34	0.340630	750	-1.919692	-91.532954
35	0.327680	750	-1.921049	-93.454003
36	0.315030	750	-1.891598	-95.345600
37	0.302677	750	-1.908928	-97.254529
38	0.290619	750	-1.836113	-99.090642
39	0.278855	750	-1.827412	-100.918054
40	0.267381	750	-1.760418	-102.678471
41	0.256195	750	-1.734943	-104.413415
42	0.245294	750	-1.653281	-106.066695
43	0.234677	750	-1.663451	-107.730146
44	0.224340	750	-1.616515	-109.346662
45	0.214281	750	-1.576338	-110.923000
46	0.204498	750	-1.511322	-112.434321
47	0.194988	750	-1.495905	-113.930227
48	0.185749	750	-1.435921	-115.366147
49	0.176777	750	-1.424534	-116.790682
50	0.168070	750	-1.405965	-118.196646
51	0.159626	750	-1.324889	-119.521536
52	0.151441	750	-1.270763	-120.792298
53	0.143514	750	-1.278972	-122.071271
54	0.135841	750	-1.219122	-123.290392
55	0.128420	750	-1.191617	-124.482009
56	0.121247	750	-1.177433	-125.659442
57	0.114320	750	-1.122712	-126.782153
58	0.107637	750	-1.080424	-127.862577
59	0.101193	750	-1.068127	-128.930705
60	0.094986	750	-1.006829	-129.937533
61	0.089014	750	-0.982062	-130.919595
62	0.083273	750	-0.948961	-131.868556
63	0.077760	750	-0.923742	-132.792298
64	0.072472	750	-0.907720	-133.700018
65	0.067406	750	-0.858946	-134.558964
66	0.062558	750	-0.845769	-135.404733
67	0.057926	750	-0.775697	-136.180430
68	0.053506	750	-0.795599	-136.976029
69	0.049295	750	-0.751280	-137.727309
70	0.045289	750	-0.708193	-138.435502
71	0.041485	750	-0.664614	-139.100116
72	0.037880	750	-0.636745	-139.736861
73	0.034469	750	-0.624982	-140.361844
74	0.031250	750	-0.593115	-140.954959
