Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
23	0.503540	750	-4.614082	-136.077612
24	0.487139	750	-4.526852	-140.604464
25	0.471063	750	-4.457976	-145.062440
26	0.455310	750	-4.351086	-149.413526
27	0.439877	750	-4.266889	-153.680415
28	0.424762	750	-4.199942	-157.880357
29	0.409963	750	-4.121189	-162.001545
30	0.395478	750	-4.049796	-166.051341
31	0.381305	750	-3.959933	-170.011273
32	0.367440	750	-3.872159	-173.883432
33	0.353883	750	-3.755361	-177.638793
34	0.340630	750	-3.690679	-181.329472
35	0.327680	750	-3.591081	-184.920552
36	0.315030	750	-3.544057	-188.464609
37	0.302677	750	-3.479372	-191.943981
38	0.290619	750	-3.427347	-195.371328
39	0.278855	750	-3.375521	-198.746850
40	0.267381	750	-3.295426	-202.042276
41	0.256195	750	-3.183803	-205.226079
42	0.245294	750	-3.137291	-208.363371
43	0.234677	750	-2.986044	-211.349414
44	0.224340	750	-3.010421	-214.359835
45	0.214281	750	-3.012869	-217.372704
46	0.204498	750	-2.817342	-220.190046
47	0.194988	750	-2.836699	-223.026745
48	0.185749	750	-2.730857	-225.757603
49	0.176777	750	-2.781932	-228.539534
50	0.168070	750	-2.729879	-231.269413
51	0.159626	750	-2.433038	-233.702451
52	0.151441	750	-2.486784	-236.189235
53	0.143514	750	-2.395368	-238.584604
54	0.135841	750	-2.294422	-240.879025
55	0.128420	750	-2.239237	-243.118262
56	0.121247	750	-2.166102	-245.284364
57	0.114320	750	-2.150415	-247.434779
58	0.107637	750	-2.080962	-249.515741
59	0.101193	750	-2.054472	-251.570213
60	0.094986	750	-1.875828	-253.446041
61	0.089014	750	-1.913557	-255.359598
62	0.083273	750	-1.870422	-257.230021
63	0.077760	750	-1.792435	-259.022456
64	0.072472	750	-1.690014	-260.712470
65	0.067406	750	-1.650385	-262.362855
66	0.062558	750	-1.578520	-263.941375
67	0.057926	750	-1.524871	-265.466246
68	0.053506	750	-1.444461	-266.910707
69	0.049295	750	-1.412010	-268.322717
70	0.045289	750	-1.341207	-269.663924
71	0.041485	750	-1.274063	-270.937987
72	0.037880	750	-1.201153	-272.139141
73	0.034469	750	-1.135097	-273.274238
74	0.031250	750	-1.087915	-274.362152
75	0.028218	750	-1.009901	-275.372053
76	0.025370	750	-0.972865	-276.344918
77	0.022702	750	-0.925990	-277.270909
78	0.020209	750	-0.871907	-278.142816
79	0.017889	750	-0.794057	-278.936873
80	0.015736	750	-0.798934	-279.735807
81	0.013746	750	-0.706059	-280.441866
82	0.011916	750	-0.676427	-281.118293
83	0.010240	750	-0.625355	-281.743648
84	0.008714	750	-0.555560	-282.299208
85	0.007334	750	-0.512911	-282.812119
86	0.006093	750	-0.481409	-283.293527
87	0.004988	750	-0.428618	-283.722145
88	0.004013	750	-0.419719	-284.141864
89	0.003162	750	-0.349820	-284.491684
90	0.002430	750	-0.296873	-284.788557
91	0.001810	750	-0.268025	-285.056582
92	0.001296	750	-0.218376	-285.274959
93	0.000882	750	-0.171836	-285.446795
94	0.000559	750	-0.139917	-285.586712
95	0.000320	750	-0.104214	-285.690925
96	0.000156	750	-0.082631	-285.773557
97	0.000057	750	-0.048667	-285.822224
98	0.000010	750	-0.021605	-285.843828
99	0.000000	750	-0.004758	-285.848586
Log marginal likelihood:	-285.848586
0	0.975187	750	-6.334332	-6.334332
1	0.950747	750	-6.261340	-12.595671
2	0.926679	750	-6.152919	-18.748590
3	0.902980	750	-6.053773	-24.802364
4	0.879648	750	-5.975907	-30.778271
5	0.856682	750	-5.877179	-36.655450
6	0.834079	750	-5.779489	-42.434939
7	0.811838	750	-5.694217	-48.129156
8	0.789957	750	-5.584687	-53.713843
9	0.768433	750	-5.517402	-59.231244
10	0.747266	750	-5.422709	-64.653953
11	0.726452	750	-5.335757	-69.989710
12	0.705989	750	-5.246857	-75.236567
13	0.685877	750	-5.157341	-80.393908
14	0.666112	750	-5.067484	-85.461393
15	0.646693	750	-4.983353	-90.444746
16	0.627618	750	-4.895389	-95.340135
17	0.608884	750	-4.806951	-100.147086
18	0.590490	750	-4.720556	-104.867641
19	0.572433	750	-4.648521	-109.516163
20	0.554712	750	-4.578217	-114.094380
21	0.537324	750	-4.479136	-118.573516
22	0.520268	750	-4.398876	-122.972393
23	0.503540	750	-4.305059	-127.277452
24	0.487139	750	-4.214486	-131.491938
25	0.471063	750	-4.151531	-135.643469
26	0.455310	750	-4.110426	-139.753895
27	0.439877	750	-4.005023	-143.758918
28	0.424762	750	-3.904774	-147.663692
29	0.409963	750	-3.850278	-151.513970
30	0.395478	750	-3.738493	-155.252463
31	0.381305	750	-3.689108	-158.941571
32	0.367440	750	-3.583259	-162.524831
33	0.353883	750	-3.518484	-166.043314
34	0.340630	750	-3.455203	-169.498517
35	0.327680	750	-3.428295	-172.926812
36	0.315030	750	-3.331739	-176.258551
37	0.302677	750	-3.233802	-179.492352
38	0.290619	750	-3.199273	-182.691625
39	0.278855	750	-3.114458	-185.806084
40	0.267381	750	-2.990687	-188.796771
41	0.256195	750	-2.997817	-191.794588
42	0.245294	750	-2.890741	-194.685330
43	0.234677	750	-2.864804	-197.550134
44	0.224340	750	-2.853251	-200.403385
45	0.214281	750	-2.790576	-203.193960
46	0.204498	750	-2.611027	-205.804988
47	0.194988	750	-2.651710	-208.456697
48	0.185749	750	-2.565299	-211.021997
49	0.176777	750	-2.466143	-213.488140
50	0.168070	750	-2.381546	-215.869685
51	0.159626	750	-2.342574	-218.212260
52	0.151441	750	-2.336991	-220.549251
53	0.143514	750	-2.310013	-222.859264
54	0.135841	750	-2.197355	-225.056619
55	0.128420	750	-2.075854	-227.132474
56	0.121247	750	-2.168523	-229.300997
57	0.114320	750	-2.045220	-231.346216
58	0.107637	750	-2.122515	-233.468731
59	0.101193	750	-1.987894	-235.456625
60	0.094986	750	-1.953506	-237.410131
61	0.089014	750	-1.754260	-239.164391
62	0.083273	750	-1.816809	-240.981200
63	0.077760	750	-1.774380	-242.755580
64	0.072472	750	-1.660804	-244.416384
65	0.067406	750	-1.555996	-245.972380
66	0.062558	750	-1.539743	-247.512123
67	0.057926	750	-1.524201	-249.036324
68	0.053506	750	-1.414778	-250.451102
69	0.049295	750	-1.353840	-251.804942
70	0.045289	750	-1.277103	-253.082044
71	0.041485	750	-1.258786	-254.340830
72	0.037880	750	-1.194333	-255.535164
73	0.034469	750	-1.128795	-256.663959
74	0.031250	750	-1.074347	-257.738306
75	0.028218	750	-1.019488	-258.757793
76	0.025370	750	-0.931635	-259.689429
77	0.022702	750	-0.928088	-260.617517
78	0.020209	750	-0.854849	-261.472366
79	0.017889	750	-0.810373	-262.282739
80	0.015736	750	-0.758072	-263.040810
81	0.013746	750	-0.712937	-263.753747
82	0.011916	750	-0.658276	-264.412023
83	0.010240	750	-0.624670	-265.036693
84	0.008714	750	-0.561443	-265.598137
85	0.007334	750	-0.543386	-266.141523
86	0.006093	750	-0.491136	-266.632659
87	0.004988	750	-0.438736	-267.071395
88	0.004013	750	-0.387638	-267.459033
89	0.003162	750	-0.356466	-267.815499
90	0.002430	750	-0.308063	-268.123562
91	0.001810	750	-0.268680	-268.392242
92	0.001296	750	-0.200046	-268.592287
93	0.000882	750	-0.187247	-268.779534
94	0.000559	750	-0.137733	-268.917268
95	0.000320	750	-0.106035	-269.023303
96	0.000156	750	-0.079439	-269.102742
97	0.000057	750	-0.046505	-269.149248
98	0.000010	750	-0.021406	-269.170654
99	0.000000	750	-0.004617	-269.175271
Log marginal likelihood:	-269.175271
0	0.975187	750	-6.814536	-6.814536
1	0.950747	750	-6.715150	-13.529685
2	0.926679	750	-6.606286	-20.135972
3	0.902980	750	-6.523473	-26.659445
4	0.879648	750	-6.428067	-33.087512
5	0.856682	750	-6.328021	-39.415533
6	0.834079	750	-6.227604	-45.643137
7	0.811838	750	-6.116275	-51.759411
8	0.789957	750	-6.023715	-57.783126
9	0.768433	750	-5.946418	-63.729544
10	0.747266	750	-5.835811	-69.565355
11	0.726452	750	-5.742117	-75.307473
12	0.705989	750	-5.716709	-81.024182
13	0.685877	750	-5.566655	-86.590837
14	0.666112	750	-5.464945	-92.055781
15	0.646693	750	-5.405507	-97.461289
16	0.627618	750	-5.263520	-102.724809
17	0.608884	750	-5.185608	-107.910417
18	0.590490	750	-5.174152	-113.084569
19	0.572433	750	-4.997837	-118.082406
20	0.554712	750	-4.884017	-122.966423
21	0.537324	750	-4.842793	-127.809216
22	0.520268	750	-4.810740	-132.619956
23	0.503540	750	-4.639528	-137.259484
24	0.487139	750	-4.580320	-141.839805
25	0.471063	750	-4.496589	-146.336394
26	0.455310	750	-4.388530	-150.724924
27	0.439877	750	-4.375571	-155.100494
28	0.424762	750	-4.241002	-159.341496
29	0.409963	750	-4.117556	-163.459052
30	0.395478	750	-4.063315	-167.522367
31	0.381305	750	-3.984708	-171.507075
32	0.367440	750	-3.957951	-175.465026
33	0.353883	750	-3.843328	-179.308354
34	0.340630	750	-3.722811	-183.031165
35	0.327680	750	-3.624748	-186.655913
36	0.315030	750	-3.598432	-190.254345
37	0.302677	750	-3.522133	-193.776479
38	0.290619	750	-3.420543	-197.197022
39	0.278855	750	-3.353274	-200.550296
40	0.267381	750	-3.268688	-203.818984
41	0.256195	750	-3.190054	-207.009038
42	0.245294	750	-3.226825	-210.235863
43	0.234677	750	-3.017816	-213.253680
44	0.224340	750	-3.016779	-216.270458
45	0.214281	750	-2.903932	-219.174390
46	0.204498	750	-2.809406	-221.983796
47	0.194988	750	-2.826535	-224.810331
48	0.185749	750	-2.676032	-227.486363
49	0.176777	750	-2.611843	-230.098206
50	0.168070	750	-2.573315	-232.671521
51	0.159626	750	-2.515145	-235.186666
52	0.151441	750	-2.461307	-237.647973
53	0.143514	750	-2.433172	-240.081146
54	0.135841	750	-2.280187	-242.361333
55	0.128420	750	-2.218633	-244.579965
56	0.121247	750	-2.146316	-246.726282
57	0.114320	750	-2.185068	-248.911349
58	0.107637	750	-2.130448	-251.041797
59	0.101193	750	-2.074196	-253.115994
60	0.094986	750	-1.867911	-254.983905
61	0.089014	750	-1.895106	-256.879011
62	0.083273	750	-1.848966	-258.727977
63	0.077760	750	-1.721547	-260.449524
64	0.072472	750	-1.685596	-262.135119
65	0.067406	750	-1.637009	-263.772128
66	0.062558	750	-1.574965	-265.347093
67	0.057926	750	-1.426329	-266.773422
68	0.053506	750	-1.447655	-268.221077
69	0.049295	750	-1.400829	-269.621906
70	0.045289	750	-1.346964	-270.968870
71	0.041485	750	-1.261505	-272.230375
72	0.037880	750	-1.217033	-273.447408
73	0.034469	750	-1.144155	-274.591563
74	0.031250	750	-1.101334	-275.692896
75	0.028218	750	-1.038196	-276.731093
76	0.025370	750	-0.985245	-277.716337
77	0.022702	750	-0.910832	-278.627169
78	0.020209	750	-0.855317	-279.482486
79	0.017889	750	-0.814804	-280.297290
80	0.015736	750	-0.759347	-281.056637
81	0.013746	750	-0.721810	-281.778447
82	0.011916	750	-0.674068	-282.452514
83	0.010240	750	-0.620258	-283.072773
84	0.008714	750	-0.566177	-283.638949
85	0.007334	750	-0.541894	-284.180843
86	0.006093	750	-0.459899	-284.640742
87	0.004988	750	-0.447132	-285.087874
88	0.004013	750	-0.385191	-285.473065
89	0.003162	750	-0.347819	-285.820884
90	0.002430	750	-0.300056	-286.120940
91	0.001810	750	-0.261817	-286.382757
92	0.001296	750	-0.215589	-286.598347
93	0.000882	750	-0.196223	-286.794570
94	0.000559	750	-0.139609	-286.934178
95	0.000320	750	-0.102855	-287.037033
96	0.000156	750	-0.075257	-287.112291
97	0.000057	750	-0.046051	-287.158341
98	0.000010	750	-0.020788	-287.179129
99	0.000000	750	-0.004278	-287.183407
Log marginal likelihood:	-287.183407
0	0.975187	750	-6.266989	-6.266989
1	0.950747	750	-6.171532	-12.438521
2	0.926679	750	-6.075804	-18.514326
3	0.902980	750	-5.987453	-24.501779
4	0.879648	750	-5.909433	-30.411212
5	0.856682	750	-5.807772	-36.218985
6	0.834079	750	-5.740372	-41.959356
7	0.811838	750	-5.625419	-47.584775
8	0.789957	750	-5.536631	-53.121406
9	0.768433	750	-5.507969	-58.629376
10	0.747266	750	-5.356323	-63.985698
11	0.726452	750	-5.291409	-69.277108
12	0.705989	750	-5.195492	-74.472599
13	0.685877	750	-5.090305	-79.562904
14	0.666112	750	-5.027079	-84.589983
15	0.646693	750	-4.956855	-89.546838
16	0.627618	750	-4.891918	-94.438756
17	0.608884	750	-4.798723	-99.237479
18	0.590490	750	-4.795885	-104.033364
19	0.572433	750	-4.652882	-108.686246
20	0.554712	750	-4.537280	-113.223526
21	0.537324	750	-4.440143	-117.663669
22	0.520268	750	-4.378207	-122.041875
23	0.503540	750	-4.291840	-126.333715
24	0.487139	750	-4.205901	-130.539616
25	0.471063	750	-4.150654	-134.690270
26	0.455310	750	-4.039306	-138.729576
27	0.439877	750	-3.965155	-142.694731
28	0.424762	750	-3.897795	-146.592527
29	0.409963	750	-3.790202	-150.382728
30	0.395478	750	-3.797365	-154.180093
31	0.381305	750	-3.688208	-157.868301
32	0.367440	750	-3.639333	-161.507634
33	0.353883	750	-3.552193	-165.059827
34	0.340630	750	-3.417417	-168.477243
35	0.327680	750	-3.366847	-171.844090
36	0.315030	750	-3.311763	-175.155853
37	0.302677	750	-3.234431	-178.390284
38	0.290619	750	-3.125214	-181.515499
39	0.278855	750	-3.064453	-184.579951
40	0.267381	750	-3.007855	-187.587806
41	0.256195	750	-2.942066	-190.529872
42	0.245294	750	-2.855814	-193.385687
43	0.234677	750	-2.799330	-196.185017
44	0.224340	750	-2.713348	-198.898364
45	0.214281	750	-2.672468	-201.570833
46	0.204498	750	-2.575412	-204.146244
47	0.194988	750	-2.515243	-206.661487
48	0.185749	750	-2.493013	-209.154500
49	0.176777	750	-2.399059	-211.553559
50	0.168070	750	-2.336918	-213.890477
51	0.159626	750	-2.301709	-216.192187
52	0.151441	750	-2.191748	-218.383935
53	0.143514	750	-2.130002	-220.513937
54	0.135841	750	-2.051685	-222.565622
55	0.128420	750	-1.983136	-224.548758
56	0.121247	750	-1.944137	-226.492895
57	0.114320	750	-1.867044	-228.359939
58	0.107637	750	-1.868517	-230.228456
59	0.101193	750	-1.754060	-231.982517
60	0.094986	750	-1.806770	-233.789287
61	0.089014	750	-1.607096	-235.396383
62	0.083273	750	-1.646595	-237.042978
63	0.077760	750	-1.587390	-238.630368
64	0.072472	750	-1.715295	-240.345663
65	0.067406	750	-1.595016	-241.940679
66	0.062558	750	-1.505123	-243.445802
67	0.057926	750	-1.498380	-244.944182
68	0.053506	750	-1.466364	-246.410546
69	0.049295	750	-1.342946	-247.753493
70	0.045289	750	-1.302524	-249.056017
71	0.041485	750	-1.255623	-250.311640
72	0.037880	750	-1.189906	-251.501546
73	0.034469	750	-1.161344	-252.662890
74	0.031250	750	-1.086577	-253.749467
75	0.028218	750	-1.029575	-254.779042
76	0.025370	750	-0.961956	-255.740998
77	0.022702	750	-0.891496	-256.632494
78	0.020209	750	-0.865036	-257.497530
79	0.017889	750	-0.809144	-258.306674
80	0.015736	750	-0.768479	-259.075153
81	0.013746	750	-0.743862	-259.819014
82	0.011916	750	-0.683562	-260.502577
83	0.010240	750	-0.612882	-261.115459
84	0.008714	750	-0.586322	-261.701781
85	0.007334	750	-0.626556	-262.328337
86	0.006093	750	-0.483161	-262.811498
87	0.004988	750	-0.436401	-263.247899
88	0.004013	750	-0.384708	-263.632607
89	0.003162	750	-0.356378	-263.988986
90	0.002430	750	-0.322436	-264.311422
91	0.001810	750	-0.267984	-264.579406
92	0.001296	750	-0.221009	-264.800415
93	0.000882	750	-0.178097	-264.978512
94	0.000559	750	-0.143031	-265.121543
95	0.000320	750	-0.097034	-265.218577
96	0.000156	750	-0.068730	-265.287307
97	0.000057	750	-0.042741	-265.330048
98	0.000010	750	-0.022717	-265.352765
99	0.000000	750	-0.004609	-265.357374
Log marginal likelihood:	-265.357374
0	0.975187	750	-6.283908	-6.283908
1	0.950747	750	-6.183105	-12.467013
2	0.926679	750	-6.080887	-18.547901
3	0.902980	750	-5.991521	-24.539422
4	0.879648	750	-5.899473	-30.438894
5	0.856682	750	-5.807585	-36.246479
6	0.834079	750	-5.728194	-41.974673
7	0.811838	750	-5.640264	-47.614937
8	0.789957	750	-5.544330	-53.159267
9	0.768433	750	-5.462621	-58.621888
10	0.747266	750	-5.374987	-63.996875
11	0.726452	750	-5.274076	-69.270951
12	0.705989	750	-5.187946	-74.458897
13	0.685877	750	-5.106649	-79.565546
14	0.666112	750	-5.029663	-84.595209
15	0.646693	750	-4.927111	-89.522320
16	0.627618	750	-4.850681	-94.373001
17	0.608884	750	-4.753471	-99.126472
18	0.590490	750	-4.682591	-103.809063
19	0.572433	750	-4.588675	-108.397738
20	0.554712	750	-4.523863	-112.921601
21	0.537324	750	-4.432438	-117.354039
22	0.520268	750	-4.366314	-121.720354
23	0.503540	750	-4.272440	-125.992794
24	0.487139	750	-4.177264	-130.170057
25	0.471063	750	-4.111268	-134.281326
26	0.455310	750	-4.020722	-138.302047
27	0.439877	750	-3.954783	-142.256831
28	0.424762	750	-3.863566	-146.120397
29	0.409963	750	-3.796005	-149.916402
30	0.395478	750	-3.726382	-153.642783
31	0.381305	750	-3.649382	-157.292165
32	0.367440	750	-3.576464	-160.868629
33	0.353883	750	-3.485612	-164.354241
34	0.340630	750	-3.434087	-167.788328
35	0.327680	750	-3.361587	-171.149915
36	0.315030	750	-3.352414	-174.502328
37	0.302677	750	-3.428452	-177.930780
38	0.290619	750	-3.223720	-181.154501
39	0.278855	750	-3.082357	-184.236858
40	0.267381	750	-3.019989	-187.256847
41	0.256195	750	-2.933964	-190.190811
42	0.245294	750	-2.927986	-193.118798
43	0.234677	750	-2.857631	-195.976428
44	0.224340	750	-2.791553	-198.767981
45	0.214281	750	-2.681772	-201.449754
46	0.204498	750	-2.644445	-204.094199
47	0.194988	750	-2.579422	-206.673621
48	0.185749	750	-2.492951	-209.166572
49	0.176777	750	-2.487818	-211.654390
50	0.168070	750	-2.362629	-214.017019
51	0.159626	750	-2.467137	-216.484156
52	0.151441	750	-2.301822	-218.785978
53	0.143514	750	-2.234957	-221.020934
54	0.135841	750	-2.193245	-223.214180
55	0.128420	750	-2.287242	-225.501421
56	0.121247	750	-2.135575	-227.636996
57	0.114320	750	-2.024319	-229.661315
58	0.107637	750	-1.884937	-231.546253
59	0.101193	750	-1.811209	-233.357462
60	0.094986	750	-1.924198	-235.281660
61	0.089014	750	-1.839290	-237.120950
62	0.083273	750	-1.718372	-238.839322
63	0.077760	750	-1.731125	-240.570446
64	0.072472	750	-1.719508	-242.289955
65	0.067406	750	-1.492716	-243.782671
66	0.062558	750	-1.508943	-245.291614
67	0.057926	750	-1.503989	-246.795603
68	0.053506	750	-1.466093	-248.261696
69	0.049295	750	-1.386546	-249.648242
70	0.045289	750	-1.341151	-250.989393
71	0.041485	750	-1.207138	-252.196531
72	0.037880	750	-1.199625	-253.396156
73	0.034469	750	-1.136391	-254.532547
74	0.031250	750	-1.080056	-255.612603
75	0.028218	750	-1.029498	-256.642100
76	0.025370	750	-0.960725	-257.602826
77	0.022702	750	-0.910953	-258.513779
78	0.020209	750	-0.856594	-259.370373
79	0.017889	750	-0.825889	-260.196262
80	0.015736	750	-0.765704	-260.961966
81	0.013746	750	-0.729029	-261.690995
82	0.011916	750	-0.671000	-262.361995
83	0.010240	750	-0.609869	-262.971864
84	0.008714	750	-0.574882	-263.546746
85	0.007334	750	-0.520544	-264.067290
86	0.006093	750	-0.476205	-264.543495
87	0.004988	750	-0.435166	-264.978661
88	0.004013	750	-0.390995	-265.369656
89	0.003162	750	-0.340983	-265.710638
90	0.002430	750	-0.314422	-266.025060
91	0.001810	750	-0.274012	-266.299072
92	0.001296	750	-0.210391	-266.509463
93	0.000882	750	-0.193881	-266.703344
94	0.000559	750	-0.142697	-266.846041
95	0.000320	750	-0.107339	-266.953380
96	0.000156	750	-0.074691	-267.028071
97	0.000057	750	-0.044436	-267.072507
98	0.000010	750	-0.020938	-267.093445
99	0.000000	750	-0.004629	-267.098074
Log marginal likelihood:	-267.098074
0	0.975187	750	-7.360951	-7.360951
1	0.950747	750	-7.248149	-14.609100
2	0.926679	750	-7.132806	-21.741906
3	0.902980	750	-7.036144	-28.778051
4	0.879648	750	-6.929913	-35.707963
5	0.856682	750	-6.812742	-42.520705
6	0.834079	750	-6.706995	-49.227700
7	0.811838	750	-6.597726	-55.825425
8	0.789957	750	-6.496276	-62.321701
9	0.768433	750	-6.405407	-68.727109
10	0.747266	750	-6.290746	-75.017854
11	0.726452	750	-6.181338	-81.199192
12	0.705989	750	-6.086185	-87.285378
13	0.685877	750	-5.972838	-93.258216
14	0.666112	750	-5.878278	-99.136494
15	0.646693	750	-5.783513	-104.920007
16	0.627618	750	-5.670129	-110.590135
17	0.608884	750	-5.582824	-116.172960
18	0.590490	750	-5.469455	-121.642415
19	0.572433	750	-5.376483	-127.018898
20	0.554712	750	-5.280846	-132.299744
21	0.537324	750	-5.189959	-137.489703
22	0.520268	750	-5.092463	-142.582166
23	0.503540	750	-5.021060	-147.603226
24	0.487139	750	-4.903545	-152.506771
25	0.471063	750	-4.797284	-157.304055
26	0.455310	750	-4.699418	-162.003473
27	0.439877	750	-4.594146	-166.597619
28	0.424762	750	-4.520392	-171.118011
29	0.409963	750	-4.446622	-175.564633
30	0.395478	750	-4.325061	-179.889694
31	0.381305	750	-4.240101	-184.129796
32	0.367440	750	-4.151017	-188.280813
33	0.353883	750	-4.073554	-192.354368
34	0.340630	750	-3.968897	-196.323265
35	0.327680	750	-3.909241	-200.232505
36	0.315030	750	-3.791161	-204.023667
37	0.302677	750	-3.968484	-207.992151
38	0.290619	750	-3.628631	-211.620781
39	0.278855	750	-3.530559	-215.151340
40	0.267381	750	-3.453121	-218.604462
41	0.256195	750	-3.374463	-221.978924
42	0.245294	750	-3.286504	-225.265429
43	0.234677	750	-3.192835	-228.458263
44	0.224340	750	-3.163263	-231.621526
45	0.214281	750	-3.192469	-234.813995
46	0.204498	750	-2.971887	-237.785882
47	0.194988	750	-2.924856	-240.710738
48	0.185749	750	-3.022683	-243.733421
49	0.176777	750	-2.763920	-246.497341
50	0.168070	750	-2.858010	-249.355351
51	0.159626	750	-2.579369	-251.934720
52	0.151441	750	-2.692318	-254.627039
53	0.143514	750	-2.493704	-257.120743
54	0.135841	750	-2.455323	-259.576066
55	0.128420	750	-2.431666	-262.007731
56	0.121247	750	-2.309038	-264.316769
57	0.114320	750	-2.252992	-266.569761
58	0.107637	750	-2.187740	-268.757501
59	0.101193	750	-2.120901	-270.878402
60	0.094986	750	-2.071387	-272.949788
61	0.089014	750	-1.978844	-274.928632
62	0.083273	750	-1.911268	-276.839901
63	0.077760	750	-1.823487	-278.663388
64	0.072472	750	-1.754966	-280.418353
65	0.067406	750	-1.685624	-282.103978
66	0.062558	750	-1.624775	-283.728753
67	0.057926	750	-1.558875	-285.287628
68	0.053506	750	-1.488666	-286.776294
69	0.049295	750	-1.434794	-288.211088
70	0.045289	750	-1.324103	-289.535192
71	0.041485	750	-1.289447	-290.824639
72	0.037880	750	-1.231999	-292.056638
73	0.034469	750	-1.180986	-293.237623
74	0.031250	750	-1.110763	-294.348386
75	0.028218	750	-1.069135	-295.417521
76	0.025370	750	-1.006914	-296.424435
77	0.022702	750	-0.938261	-297.362695
78	0.020209	750	-0.883571	-298.246266
79	0.017889	750	-0.829918	-299.076184
80	0.015736	750	-0.777065	-299.853249
81	0.013746	750	-0.753664	-300.606913
82	0.011916	750	-0.660153	-301.267066
83	0.010240	750	-0.625219	-301.892284
84	0.008714	750	-0.574271	-302.466555
85	0.007334	750	-0.528211	-302.994766
86	0.006093	750	-0.490408	-303.485174
87	0.004988	750	-0.458447	-303.943621
88	0.004013	750	-0.404858	-304.348479
89	0.003162	750	-0.354179	-304.702658
90	0.002430	750	-0.311662	-305.014320
91	0.001810	750	-0.288466	-305.302787
92	0.001296	750	-0.219918	-305.522704
93	0.000882	750	-0.175443	-305.698147
94	0.000559	750	-0.167140	-305.865287
95	0.000320	750	-0.112940	-305.978228
96	0.000156	750	-0.075301	-306.053529
97	0.000057	750	-0.042271	-306.095801
98	0.000010	750	-0.021202	-306.117003
99	0.000000	750	-0.004871	-306.121874
Log marginal likelihood:	-306.121874
0	0.975187	750	-6.456844	-6.456844
1	0.950747	750	-6.361968	-12.818813
2	0.926679	750	-6.274716	-19.093529
3	0.902980	750	-6.169503	-25.263032
4	0.879648	750	-6.080090	-31.343122
5	0.856682	750	-5.981321	-37.324443
6	0.834079	750	-5.897214	-43.221656
7	0.811838	750	-5.797727	-49.019383
8	0.789957	750	-5.722531	-54.741914
9	0.768433	750	-5.618642	-60.360556
10	0.747266	750	-5.521532	-65.882088
11	0.726452	750	-5.428210	-71.310299
12	0.705989	750	-5.333042	-76.643341
13	0.685877	750	-5.248436	-81.891777
14	0.666112	750	-5.155285	-87.047062
15	0.646693	750	-5.095047	-92.142109
16	0.627618	750	-4.993356	-97.135465
17	0.608884	750	-4.909186	-102.044651
18	0.590490	750	-4.820373	-106.865024
19	0.572433	750	-4.734810	-111.599834
20	0.554712	750	-4.717402	-116.317236
21	0.537324	750	-4.575187	-120.892423
22	0.520268	750	-4.476152	-125.368575
23	0.503540	750	-4.391083	-129.759657
24	0.487139	750	-4.317073	-134.076731
25	0.471063	750	-4.226805	-138.303536
26	0.455310	750	-4.141195	-142.444731
27	0.439877	750	-4.062159	-146.506890
28	0.424762	750	-3.984649	-150.491539
29	0.409963	750	-3.912322	-154.403861
30	0.395478	750	-3.833759	-158.237620
31	0.381305	750	-3.739319	-161.976939
32	0.367440	750	-3.712154	-165.689094
33	0.353883	750	-3.682196	-169.371289
34	0.340630	750	-3.553029	-172.924319
35	0.327680	750	-3.502124	-176.426442
36	0.315030	750	-3.433278	-179.859720
37	0.302677	750	-3.313652	-183.173373
38	0.290619	750	-3.245616	-186.418988
39	0.278855	750	-3.204139	-189.623127
40	0.267381	750	-3.140975	-192.764102
41	0.256195	750	-3.045691	-195.809794
42	0.245294	750	-2.999031	-198.808825
43	0.234677	750	-2.921157	-201.729982
44	0.224340	750	-2.880034	-204.610015
45	0.214281	750	-2.757272	-207.367287
46	0.204498	750	-2.718771	-210.086058
47	0.194988	750	-2.665960	-212.752018
48	0.185749	750	-2.524245	-215.276263
49	0.176777	750	-2.514332	-217.790595
50	0.168070	750	-2.444896	-220.235491
51	0.159626	750	-2.416229	-222.651720
52	0.151441	750	-2.402977	-225.054698
53	0.143514	750	-2.324690	-227.379388
54	0.135841	750	-2.307695	-229.687083
55	0.128420	750	-2.191969	-231.879052
56	0.121247	750	-2.107949	-233.987001
57	0.114320	750	-2.115341	-236.102343
58	0.107637	750	-1.979165	-238.081507
59	0.101193	750	-1.866157	-239.947664
60	0.094986	750	-1.842283	-241.789948
61	0.089014	750	-1.818048	-243.607996
62	0.083273	750	-1.741972	-245.349968
63	0.077760	750	-1.725723	-247.075690
64	0.072472	750	-1.699955	-248.775645
65	0.067406	750	-1.657681	-250.433327
66	0.062558	750	-1.585275	-252.018602
67	0.057926	750	-1.518482	-253.537084
68	0.053506	750	-1.466072	-255.003157
69	0.049295	750	-1.385945	-256.389102
70	0.045289	750	-1.353867	-257.742969
71	0.041485	750	-1.256612	-258.999582
72	0.037880	750	-1.198441	-260.198022
73	0.034469	750	-1.176564	-261.374587
74	0.031250	750	-1.098279	-262.472865
75	0.028218	750	-1.037192	-263.510057
76	0.025370	750	-1.017118	-264.527175
77	0.022702	750	-0.926538	-265.453713
78	0.020209	750	-0.860144	-266.313857
79	0.017889	750	-0.810414	-267.124271
